timestamp,temp1_black_evap_coil_side,temp2_tcouple_evap_coil_center,temp3_tcouple_by_fan,stemp1_ambient_room,shumid1_ambient_room,stemp2_outlet,shumid2_outlet,stemp3_inlet,shumid3_inlet
1778000954,10.06,11.50,8.25,19.30,47.37,14.26,59.92,14.98,62.03
1778000956,10.00,11.50,8.25,19.45,47.36,14.24,59.91,15.15,62.03
1778000957,9.94,11.75,8.25,19.42,47.37,14.18,59.86,14.85,61.94
1778000959,10.00,11.00,8.75,19.46,47.35,14.14,59.84,15.31,61.96
1778000961,9.94,11.50,8.75,19.30,47.31,14.19,59.85,14.81,61.83
1778000962,9.94,11.50,8.50,19.48,47.33,14.15,59.87,15.70,61.96
1778000964,9.94,11.50,8.25,19.26,47.27,14.13,59.90,15.25,61.83
1778000965,9.94,11.75,8.25,19.30,47.28,14.16,59.94,14.92,61.70
1778000967,9.94,11.50,8.50,19.37,47.31,14.16,59.99,15.09,61.67
1778000969,9.94,12.00,8.00,19.34,47.29,14.19,60.05,15.37,61.73
1778000970,9.94,11.75,8.50,19.49,47.30,14.18,60.07,14.81,61.60
1778000972,9.94,11.75,9.00,19.32,47.28,14.19,60.13,14.64,61.57
1778000973,9.88,12.00,8.75,19.43,47.30,14.23,60.18,15.15,61.66
1778000975,9.94,11.50,8.75,19.58,47.34,14.27,60.22,15.31,61.69
1778000977,9.88,12.25,8.75,19.34,47.30,14.21,60.28,15.09,61.64
1778000978,9.94,12.25,8.50,19.45,47.30,14.12,60.33,14.76,61.53
1778000980,9.94,11.75,9.25,19.40,47.30,14.16,60.42,15.03,61.55
1778000981,9.94,11.75,9.00,19.36,47.31,14.17,60.50,14.82,61.53
1778000983,9.88,11.50,8.75,19.30,47.31,14.15,60.56,14.74,61.54
1778000985,9.94,12.00,8.50,19.31,47.31,14.24,60.62,15.37,61.68
1778000986,9.94,11.75,8.75,19.34,47.31,14.26,60.67,15.22,61.67
1778000988,10.00,11.75,8.75,19.42,47.32,14.19,60.71,14.93,61.64
1778000989,9.94,11.75,8.50,19.34,47.29,14.18,60.74,14.71,61.63
1778000991,9.94,11.75,9.00,19.38,47.29,14.18,60.78,15.26,61.77
1778000993,9.94,11.75,8.00,19.26,47.27,14.16,60.79,15.21,61.76
1778000994,10.00,11.50,8.75,19.61,47.32,14.22,60.79,14.81,61.70
1778000996,9.94,11.75,9.00,19.30,47.30,14.27,60.80,15.37,61.77
1778000997,9.94,11.50,8.75,19.28,47.31,14.16,60.75,14.98,61.69
1778000999,9.94,11.50,8.75,19.41,47.35,14.12,60.72,15.05,61.69
1778001001,9.94,11.25,9.00,19.36,47.33,14.16,60.71,15.31,61.67
1778001002,9.94,11.75,8.75,19.44,47.33,14.16,60.70,14.76,61.52
1778001004,9.88,11.75,8.25,19.29,47.32,14.20,60.70,14.81,61.49
1778001006,9.94,11.50,8.50,19.32,47.30,14.15,60.69,14.93,61.50
1778001007,9.94,11.75,8.75,19.38,47.32,14.12,60.69,15.21,61.57
1778001009,9.94,12.00,8.50,19.43,47.32,14.09,60.67,15.04,61.55
1778001010,9.94,11.75,8.75,19.27,47.31,14.23,60.68,15.09,61.53
1778001012,9.94,11.75,9.00,19.43,47.34,14.16,60.64,14.70,61.47
1778001014,9.94,11.75,8.75,19.43,47.36,14.13,60.64,14.75,61.53
1778001015,9.88,12.00,8.75,19.63,47.40,14.30,60.66,15.25,61.63
1778001017,9.94,12.00,8.50,19.43,47.35,14.28,60.66,14.98,61.56
1778001018,9.94,11.75,8.50,19.38,47.34,14.32,60.64,14.86,61.50
1778001020,9.94,12.00,8.50,19.52,47.35,14.23,60.59,14.94,61.45
1778001022,9.94,11.50,8.75,19.57,47.37,14.15,60.55,14.70,61.36
1778001023,9.88,11.50,8.75,19.35,47.34,14.16,60.53,15.30,61.47
1778001025,9.88,11.75,9.00,19.23,47.31,14.18,60.51,15.31,61.48
1778001026,9.88,12.00,8.25,19.42,47.33,14.23,60.51,15.26,61.50
1778001028,9.88,11.25,8.75,19.30,47.32,14.26,60.51,14.98,61.47
1778001030,9.88,11.25,8.75,19.37,47.33,14.39,60.54,15.19,61.48
1778001031,9.88,11.50,8.75,19.45,47.35,14.23,60.53,14.86,61.38
1778001033,9.88,12.00,8.50,19.36,47.32,14.19,60.54,15.20,61.42
1778001034,9.88,11.50,8.75,19.26,47.32,14.14,60.52,14.85,61.39
1778001036,9.88,11.50,8.50,19.30,47.31,14.29,60.53,15.04,61.47
1778001038,9.81,11.50,8.50,19.45,47.32,14.28,60.48,15.58,61.59
1778001039,9.81,11.25,8.50,19.44,47.31,14.21,60.45,15.09,61.49
1778001041,9.81,11.50,8.75,19.44,47.30,14.19,60.46,15.14,61.51
1778001042,9.81,11.25,8.75,19.32,47.28,14.19,60.46,14.64,61.41
1778001044,9.75,11.75,8.25,19.69,47.32,14.19,60.41,14.80,61.41
1778001046,9.75,11.25,8.50,19.32,47.24,14.19,60.38,14.75,61.35
1778001047,9.75,12.50,8.75,19.53,47.28,14.21,60.37,14.86,61.31
1778001049,9.75,11.25,8.50,19.43,47.25,14.27,60.34,14.80,61.24
1778001050,9.81,11.50,8.25,19.28,47.21,14.23,60.29,14.98,61.24
1778001052,9.81,12.00,8.50,19.26,47.19,14.20,60.24,14.87,61.22
1778001054,9.75,11.25,8.50,19.41,47.21,14.18,60.20,14.92,61.23
1778001055,9.81,11.25,8.50,19.30,47.19,14.23,60.16,15.08,61.25
1778001057,9.81,11.75,8.50,19.45,47.22,14.18,60.10,14.86,61.25
1778001059,9.75,11.50,8.50,19.31,47.20,14.21,60.05,14.75,61.30
1778001060,9.81,11.50,8.50,19.26,47.19,14.12,60.02,15.25,61.45
1778001062,9.75,11.75,8.50,19.37,47.19,14.20,60.01,14.90,61.48
1778001063,9.75,11.75,8.75,19.34,47.18,14.26,60.03,15.07,61.58
1778001065,9.81,12.25,8.75,19.45,47.21,14.19,60.02,15.19,61.65
1778001067,9.75,11.75,8.50,19.41,47.21,14.25,60.06,14.95,61.62
1778001068,9.69,12.00,8.75,19.27,47.23,14.25,60.09,14.80,61.70
1778001070,9.69,12.00,8.75,19.26,47.28,14.25,60.11,15.75,62.11
1778001071,9.69,12.00,8.75,19.33,47.41,14.18,60.10,14.70,62.23
1778001073,9.75,11.75,8.75,19.45,47.49,14.25,60.14,15.13,62.51
1778001075,9.75,11.50,8.75,19.52,47.54,14.23,60.12,15.14,62.50
1778001076,9.81,11.75,9.00,19.35,47.47,14.27,60.17,15.30,62.46
1778001078,9.81,11.50,8.75,19.35,47.44,14.23,60.19,15.03,62.30
1778001079,9.81,11.75,8.75,19.55,47.44,14.27,60.22,15.30,62.27
1778001081,9.81,11.50,8.50,19.37,47.39,14.27,60.20,15.35,62.25
1778001083,9.75,11.75,8.50,19.40,47.38,14.21,60.18,14.80,62.16
1778001084,9.75,11.25,8.75,19.13,47.33,14.24,60.17,14.81,62.10
1778001086,9.75,11.50,8.75,19.47,47.35,14.27,60.19,15.09,62.05
1778001087,9.75,11.25,8.50,19.46,47.33,14.27,60.17,14.76,61.94
1778001089,9.75,11.75,8.50,19.46,47.31,14.22,60.17,14.91,61.88
1778001091,9.81,11.75,9.00,19.48,47.32,14.23,60.21,15.09,61.89
1778001092,9.75,11.50,8.75,19.44,47.30,14.17,60.22,15.35,61.86
1778001094,9.81,11.25,8.75,19.70,47.36,14.27,60.27,15.35,61.81
1778001095,9.75,11.75,8.75,19.36,47.28,14.23,60.32,15.36,61.79
1778001097,9.75,12.00,9.00,19.21,47.26,14.20,60.33,15.30,61.77
1778001099,9.75,11.50,9.00,19.25,47.29,14.32,60.38,15.13,61.75
1778001100,9.81,12.25,8.75,19.55,47.41,14.24,60.38,14.80,61.86
1778001102,9.75,11.75,9.00,19.52,47.48,14.23,60.38,15.36,62.36
1778001103,9.81,11.50,8.75,19.50,47.56,14.15,60.36,15.03,62.69
1778001105,9.81,12.00,8.50,19.69,47.61,14.21,60.37,15.31,62.85
1778001107,9.88,12.00,8.75,19.34,47.53,14.26,60.38,15.19,62.80
1778001108,9.81,11.75,8.75,19.46,47.53,14.17,60.37,14.87,62.68
1778001110,9.81,11.50,8.75,19.55,47.52,14.21,60.39,15.09,62.64
1778001112,9.81,11.50,8.50,19.48,47.48,14.23,60.42,15.05,62.60
1778001113,9.81,11.75,8.75,19.45,47.46,14.23,60.45,15.10,62.62
1778001115,9.81,11.75,8.50,19.59,47.46,14.20,60.48,15.32,62.60
1778001116,9.81,11.75,8.25,19.55,47.43,14.24,60.50,14.81,62.45
1778001118,9.81,12.00,8.75,19.56,47.40,14.24,60.53,15.10,62.39
1778001120,9.88,11.75,8.75,19.53,47.35,14.24,60.55,15.15,62.33
1778001121,9.88,11.75,8.75,19.53,47.36,14.26,60.54,15.10,62.22
1778001123,9.88,11.25,8.75,19.36,47.33,14.24,60.52,15.15,62.20
1778001124,9.88,11.50,8.75,19.30,47.30,14.22,60.50,15.33,62.18
1778001126,9.88,11.50,8.75,19.34,47.29,14.27,60.51,15.33,62.12
1778001128,9.88,11.50,8.75,19.37,47.31,14.18,60.48,15.30,62.04
1778001129,9.81,11.50,8.75,19.29,47.28,14.32,60.52,15.28,61.94
1778001131,9.81,11.25,8.75,19.48,47.31,14.39,60.54,14.98,61.85
1778001132,9.81,12.25,8.75,19.49,47.29,14.23,60.49,15.05,61.82
1778001134,9.81,12.00,8.75,19.58,47.29,14.28,60.50,14.89,61.76
1778001136,9.81,12.00,8.75,19.58,47.28,14.37,60.50,14.88,61.76
1778001137,9.81,11.75,8.50,19.38,47.24,14.26,60.44,15.34,61.85
1778001139,9.81,11.75,8.75,19.66,47.27,14.25,60.42,15.61,61.90
1778001140,9.81,11.75,8.75,19.30,47.20,14.25,60.41,15.18,61.77
1778001142,9.81,11.75,8.75,19.41,47.21,14.40,60.39,15.67,61.82
1778001144,9.81,12.00,8.75,19.50,47.23,14.43,60.40,15.22,61.67
1778001145,9.81,12.00,8.50,19.48,47.24,14.39,60.40,15.65,61.67
1778001147,9.81,11.25,8.25,19.52,47.24,14.25,60.35,15.56,61.58
1778001148,9.81,11.50,8.25,19.48,47.24,14.23,60.33,15.56,61.50
1778001150,9.88,11.75,8.25,19.37,47.21,14.27,60.29,15.22,61.45
1778001152,9.81,11.25,8.75,19.37,47.19,14.34,60.26,15.32,61.48
1778001153,9.88,11.75,8.75,19.45,47.20,14.30,60.23,15.62,61.55
1778001155,9.81,11.75,8.75,19.51,47.18,14.18,60.15,15.84,61.61
1778001156,9.81,11.25,8.50,19.37,47.15,14.33,60.16,15.47,61.53
1778001158,9.88,11.50,8.00,19.53,47.14,14.39,60.15,15.45,61.48
1778001160,9.81,11.50,8.50,19.55,47.15,14.21,60.10,15.33,61.43
1778001161,9.81,11.00,8.50,19.47,47.15,14.21,60.11,15.34,61.46
1778001163,9.81,11.75,8.75,19.48,47.15,14.19,60.11,15.60,61.49
1778001165,9.81,11.50,8.75,19.38,47.11,14.23,60.11,15.15,61.44
1778001166,9.88,11.50,8.50,19.37,47.10,14.23,60.10,15.23,61.44
1778001168,9.81,11.75,8.75,19.37,47.12,14.27,60.08,15.12,61.43
1778001169,9.75,11.25,8.50,19.48,47.14,14.19,60.04,15.51,61.56
1778001171,9.75,11.50,8.50,19.43,47.13,14.23,60.02,15.30,61.52
1778001173,9.75,11.75,8.50,19.54,47.12,14.25,60.04,15.21,61.46
1778001174,9.75,11.75,8.25,19.39,47.07,14.29,60.06,15.19,61.36
1778001176,9.75,11.50,8.50,19.59,47.09,14.11,60.00,15.23,61.27
1778001177,9.75,11.75,8.00,19.62,47.10,14.25,60.05,15.45,61.28
1778001179,9.75,11.25,8.25,19.29,47.03,14.27,60.06,15.23,61.25
1778001181,9.69,11.25,8.00,19.52,47.06,14.27,60.08,15.15,61.26
1778001182,9.69,12.00,8.50,19.47,47.05,14.16,60.05,15.32,61.30
1778001184,9.69,11.50,8.75,19.51,47.07,14.16,60.06,15.40,61.37
1778001185,9.69,11.50,8.25,19.50,47.06,14.39,60.10,15.37,61.37
1778001187,9.69,11.50,8.00,19.62,47.07,14.23,60.07,15.54,61.36
1778001189,9.69,11.75,8.75,19.59,47.06,14.17,60.06,15.33,61.26
1778001190,9.69,11.75,8.50,19.63,47.08,14.25,60.09,15.26,61.18
1778001192,9.69,11.75,8.25,19.35,47.04,14.17,60.09,15.26,61.12
1778001193,9.63,11.50,8.25,19.44,47.05,14.20,60.12,15.65,61.21
1778001195,9.69,11.50,8.50,19.35,47.04,14.23,60.15,15.22,61.09
1778001197,9.69,11.75,8.50,19.20,47.01,14.28,60.17,15.61,61.16
1778001198,9.63,11.75,8.50,19.58,47.08,14.28,60.19,15.34,61.09
1778001200,9.63,11.50,8.00,19.51,47.06,14.20,60.19,15.31,61.06
1778001201,9.63,11.50,8.75,19.57,47.07,14.27,60.20,15.30,61.04
1778001203,9.56,11.50,8.25,19.61,47.06,14.29,60.21,15.17,61.04
1778001205,9.63,11.75,9.00,19.48,47.04,14.22,60.22,15.48,61.10
1778001206,9.69,11.50,8.50,19.45,47.01,14.16,60.20,15.56,61.12
1778001208,9.69,11.75,8.75,19.56,47.03,14.24,60.23,14.88,61.04
1778001209,9.69,11.25,8.50,19.44,47.04,14.26,60.26,15.13,61.10
1778001211,9.69,11.75,9.00,19.45,47.04,14.24,60.29,15.28,61.19
1778001213,9.69,11.75,8.75,19.40,47.03,14.22,60.32,15.84,61.33
1778001214,9.63,12.00,8.75,19.28,47.03,14.31,60.37,15.28,61.28
1778001216,9.69,11.50,8.50,19.40,47.04,14.22,60.38,15.27,61.33
1778001217,9.69,11.50,8.25,19.41,47.06,14.27,60.43,15.81,61.51
1778001219,9.63,11.75,8.75,19.58,47.08,14.20,60.46,15.05,61.43
1778001221,9.56,12.25,8.75,19.38,47.05,14.48,60.52,14.98,61.43
1778001222,9.63,12.00,8.25,19.73,47.12,14.15,60.48,15.37,61.49
1778001224,9.69,11.25,8.75,19.56,47.12,14.22,60.49,15.26,61.45
1778001226,9.63,11.75,8.75,19.34,47.11,14.34,60.53,15.42,61.43
1778001227,9.63,12.00,8.00,19.37,47.11,14.23,60.48,15.15,61.33
1778001229,9.63,11.75,8.50,19.40,47.11,14.22,60.46,15.19,61.31
1778001230,9.69,11.50,8.75,19.37,47.10,14.24,60.45,14.96,61.26
1778001232,9.69,11.25,8.25,19.40,47.13,14.33,60.45,15.33,61.30
1778001234,9.69,11.25,8.75,19.42,47.15,14.23,60.42,15.56,61.30
1778001235,9.69,11.75,8.50,19.37,47.16,14.29,60.40,14.68,61.09
1778001237,9.69,11.75,8.50,19.69,47.21,14.28,60.37,15.48,61.16
1778001238,9.69,11.75,8.75,19.43,47.17,14.27,60.35,15.06,61.00
1778001240,9.69,11.50,8.75,19.28,47.12,14.44,60.36,15.34,60.97
1778001242,9.69,11.75,8.25,19.37,47.13,14.48,60.34,15.64,61.00
1778001243,9.69,11.75,8.50,19.55,47.15,14.26,60.27,15.30,60.94
1778001245,9.69,11.75,8.50,19.39,47.14,14.48,60.26,15.39,60.94
1778001246,9.69,11.50,8.50,19.40,47.14,14.29,60.20,15.16,60.93
1778001248,9.69,11.75,8.00,19.74,47.20,14.32,60.18,15.25,61.02
1778001250,9.69,11.75,8.50,19.32,47.14,14.29,60.13,15.26,61.10
1778001251,9.69,12.00,8.75,19.45,47.16,14.35,60.08,15.61,61.23
1778001253,9.69,12.00,7.75,19.45,47.19,14.25,60.03,15.39,61.20
1778001254,9.75,11.25,8.75,19.30,47.17,14.48,60.03,15.00,61.11
1778001256,9.75,12.00,9.00,19.44,47.20,14.50,60.03,14.93,61.09
1778001258,9.81,11.50,9.00,19.45,47.21,14.26,60.02,14.96,61.11
1778001259,9.75,12.00,9.00,19.31,47.22,14.17,60.02,15.33,61.22
1778001261,9.75,11.75,8.50,19.62,47.26,14.26,60.03,15.82,61.33
1778001262,9.75,11.25,8.00,19.39,47.23,14.25,60.08,15.78,61.33
1778001264,9.75,12.00,8.75,19.45,47.23,14.49,60.16,15.32,61.28
1778001266,9.75,11.75,8.75,19.48,47.25,14.40,60.18,15.47,61.34
1778001267,9.75,11.50,8.75,19.51,47.27,14.29,60.19,14.94,61.28
1778001269,9.69,11.50,8.75,19.45,47.27,14.17,60.17,14.78,61.25
1778001270,9.75,11.75,8.75,19.37,47.24,14.24,60.17,15.72,61.39
1778001272,9.69,11.75,8.50,19.34,47.23,14.24,60.17,15.14,61.30
1778001274,9.75,11.75,8.75,19.35,47.22,14.30,60.19,15.65,61.39
1778001275,9.75,12.00,8.50,19.26,47.22,14.40,60.20,15.82,61.45
1778001277,9.75,12.00,8.25,19.55,47.29,14.34,60.21,15.60,61.46
1778001279,9.75,11.75,8.50,19.36,47.24,14.34,60.20,15.13,61.45
1778001280,9.69,11.50,8.00,19.45,47.27,14.33,60.18,15.26,61.50
1778001282,9.69,11.50,8.50,19.37,47.27,14.29,60.17,14.94,61.44
1778001283,9.75,11.75,8.25,19.34,47.26,14.23,60.13,15.82,61.59
1778001285,9.75,11.75,8.75,19.49,47.28,14.27,60.14,15.66,61.56
1778001287,9.75,11.75,8.50,19.48,47.27,14.32,60.15,15.81,61.58
1778001288,9.75,11.75,8.50,19.43,47.26,14.23,60.15,15.26,61.48
1778001290,9.69,11.75,8.75,19.36,47.25,14.29,60.15,14.87,61.43
1778001291,9.69,11.75,8.75,19.27,47.21,14.24,60.15,14.86,61.44
1778001293,9.75,11.50,8.75,19.42,47.23,14.20,60.16,15.33,61.57
1778001295,9.75,11.50,8.50,19.27,47.20,14.28,60.20,15.17,61.51
1778001296,9.75,11.75,8.75,19.34,47.20,14.19,60.21,15.32,61.57
1778001298,9.75,11.50,8.75,19.48,47.20,14.26,60.26,15.48,61.61
1778001299,9.75,11.75,8.50,19.44,47.20,14.34,60.30,15.26,61.58
1778001301,9.75,11.50,8.50,19.34,47.19,14.32,60.32,14.99,61.56
1778001303,9.75,12.00,8.75,19.37,47.19,14.27,60.33,15.17,61.63
1778001304,9.75,11.75,8.25,19.52,47.22,14.20,60.34,15.09,61.67
1778001306,9.75,11.75,8.50,19.42,47.18,14.24,60.34,14.60,61.62
1778001307,9.75,12.00,8.75,19.28,47.15,14.16,60.35,15.20,61.75
1778001309,9.75,12.00,8.75,19.45,47.19,14.17,60.37,15.09,61.74
1778001311,9.75,12.00,8.25,19.35,47.17,14.23,60.39,15.43,61.85
1778001312,9.75,12.00,8.75,19.46,47.19,14.23,60.38,14.98,61.80
1778001314,9.69,11.75,8.75,19.30,47.16,14.15,60.37,15.31,61.84
1778001315,9.75,11.25,8.75,19.49,47.19,14.12,60.36,14.82,61.74
1778001317,9.75,12.00,8.75,19.24,47.13,14.23,60.41,15.15,61.83
1778001319,9.75,12.00,8.75,19.26,47.14,14.19,60.44,14.98,61.78
1778001320,9.69,11.75,8.50,19.42,47.17,14.23,60.47,15.25,61.78
1778001322,9.69,11.50,8.50,19.45,47.21,14.24,60.48,14.86,61.67
1778001323,9.63,11.75,8.50,19.35,47.19,14.21,60.52,14.94,61.68
1778001325,9.75,12.00,8.75,19.34,47.23,14.19,60.52,14.65,61.62
1778001327,9.75,12.00,8.50,19.30,47.24,14.18,60.51,15.36,61.73
1778001328,9.69,12.00,8.50,19.28,47.26,14.18,60.49,14.76,61.63
1778001330,9.69,11.75,8.75,19.31,47.25,14.21,60.47,14.81,61.61
1778001332,9.75,12.00,8.50,19.30,47.23,14.16,60.45,15.19,61.70
1778001333,9.69,12.00,8.75,19.45,47.26,14.11,60.44,14.98,61.64
1778001335,9.69,11.75,8.25,19.44,47.24,14.16,60.43,15.14,61.68
1778001336,9.69,11.75,8.50,19.41,47.23,14.27,60.41,15.31,61.71
1778001338,9.69,11.75,8.75,19.49,47.24,14.19,60.36,15.14,61.64
1778001340,9.69,12.00,8.25,19.42,47.22,14.21,60.31,14.81,61.59
1778001341,9.69,11.75,8.50,19.41,47.23,14.24,60.27,14.59,61.55
1778001343,9.63,11.50,8.25,19.49,47.23,14.16,60.22,15.30,61.71
1778001344,9.69,11.75,8.50,19.48,47.25,14.21,60.24,14.80,61.64
1778001346,9.69,12.00,8.50,19.65,47.26,14.23,60.25,15.30,61.74
1778001348,9.69,11.50,8.75,19.33,47.18,14.27,60.24,15.19,61.69
1778001349,9.69,11.75,9.00,19.39,47.19,14.17,60.23,14.92,61.62
1778001351,9.63,11.75,8.75,19.24,47.17,14.19,60.26,15.14,61.59
1778001352,9.69,11.25,8.75,19.44,47.19,14.19,60.31,15.13,61.52
1778001354,9.63,12.00,8.50,19.48,47.20,14.23,60.36,14.98,61.45
1778001356,9.63,11.50,8.25,19.45,47.21,14.24,60.39,14.98,61.41
1778001357,9.69,11.75,8.75,19.44,47.24,14.18,60.44,14.92,61.34
1778001359,9.63,11.75,8.50,19.48,47.25,14.19,60.46,14.91,61.34
1778001360,9.63,11.25,8.75,19.45,47.24,14.15,60.45,15.31,61.38
1778001362,9.63,12.00,8.75,19.49,47.24,14.24,60.44,15.30,61.37
1778001364,9.63,12.00,9.00,19.61,47.22,14.22,60.42,14.97,61.33
1778001365,9.69,11.50,8.75,19.58,47.22,14.12,60.40,14.59,61.26
1778001367,9.69,11.75,8.50,19.33,47.19,14.15,60.42,15.13,61.37
1778001368,9.63,11.50,8.50,19.28,47.19,14.27,60.46,15.30,61.44
1778001370,9.63,12.00,9.00,19.24,47.16,14.29,60.48,14.91,61.39
1778001372,9.63,11.75,8.50,19.53,47.22,14.14,60.48,14.87,61.44
1778001373,9.63,11.75,8.75,19.42,47.20,14.29,60.54,15.14,61.52
1778001375,9.63,11.50,8.50,19.39,47.19,14.33,60.60,15.47,61.62
1778001376,9.63,12.00,8.50,19.48,47.23,14.29,60.63,15.47,61.63
1778001378,9.69,12.00,8.75,19.45,47.23,14.27,60.64,14.97,61.54
1778001380,9.63,11.25,9.00,19.40,47.25,14.27,60.64,14.97,61.53
1778001381,9.69,11.75,8.50,19.39,47.27,14.24,60.65,14.97,61.51
1778001383,9.69,12.00,8.50,19.36,47.25,14.24,60.65,15.30,61.55
1778001384,9.63,12.25,8.50,19.73,47.30,14.26,60.65,15.25,61.57
1778001386,9.69,11.50,9.00,19.48,47.26,14.31,60.63,15.09,61.59
1778001388,9.69,12.00,8.50,19.30,47.23,14.29,60.61,15.08,61.65
1778001389,9.69,11.75,8.25,19.23,47.21,14.29,60.60,14.80,61.66
1778001391,9.75,11.50,8.75,19.34,47.21,14.19,60.57,15.30,61.81
1778001393,9.63,11.75,8.50,19.48,47.24,14.16,60.55,15.19,61.82
1778001394,9.69,11.50,8.25,19.45,47.25,14.25,60.57,15.23,61.89
1778001396,9.63,12.00,8.75,19.39,47.24,14.23,60.54,14.86,61.84
1778001397,9.69,11.75,9.00,19.66,47.30,14.16,60.54,15.23,61.93
1778001399,9.69,11.50,8.50,19.58,47.29,14.23,60.52,15.30,61.96
1778001401,9.69,11.50,8.25,19.27,47.22,14.26,60.51,14.80,61.93
1778001402,9.69,11.75,8.75,19.31,47.21,14.14,60.46,14.80,61.94
1778001404,9.63,11.25,8.75,19.48,47.23,14.25,60.44,15.02,62.00
1778001405,9.69,11.50,8.50,19.40,47.23,14.33,60.41,14.80,61.95
1778001407,9.63,11.25,8.50,19.38,47.23,14.19,60.38,14.85,61.90
1778001409,9.69,11.75,9.00,19.40,47.22,14.21,60.38,14.94,61.90
1778001410,9.69,11.75,8.50,19.29,47.17,14.21,60.38,14.80,61.84
1778001412,9.63,11.75,8.50,19.34,47.18,14.17,60.37,14.69,61.83
1778001413,9.69,11.25,8.25,19.51,47.19,14.21,60.37,15.30,61.94
1778001415,9.69,11.75,8.50,19.48,47.18,14.23,60.37,15.30,61.91
1778001417,9.69,11.25,8.75,19.56,47.18,14.23,60.37,15.02,61.83
1778001418,9.69,12.00,8.75,19.37,47.17,14.23,60.34,14.80,61.75
1778001420,9.63,12.00,8.50,19.37,47.17,14.15,60.31,15.02,61.73
1778001421,9.69,11.75,8.50,19.31,47.17,14.23,60.28,14.83,61.67
1778001423,9.63,11.25,8.25,19.34,47.18,14.15,60.23,15.12,61.65
1778001425,9.63,11.50,8.50,19.47,47.19,14.14,60.26,14.79,61.49
1778001426,9.63,10.75,9.00,19.26,47.17,14.12,60.23,15.00,61.48
1778001428,9.69,11.75,8.75,19.28,47.17,14.19,60.26,15.58,61.55
1778001429,9.56,11.75,8.75,19.35,47.18,14.23,60.27,15.56,61.56
1778001431,9.63,11.75,8.50,19.38,47.20,14.27,60.28,15.11,61.46
1778001433,9.63,11.50,8.50,19.44,47.21,14.16,60.26,14.89,61.42
1778001434,9.63,11.75,8.75,19.34,47.19,14.24,60.30,15.02,61.46
1778001436,9.63,11.75,8.75,19.36,47.19,14.19,60.32,15.00,61.52
1778001437,9.63,11.75,8.75,19.34,47.21,14.15,60.32,15.08,61.58
1778001439,9.63,12.00,8.50,19.27,47.21,14.19,60.33,15.06,61.62
1778001441,9.63,12.00,8.75,19.61,47.29,14.26,60.36,15.23,61.71
1778001442,9.63,11.75,9.00,19.34,47.26,14.22,60.35,15.13,61.75
1778001444,9.63,12.00,8.75,19.34,47.25,14.22,60.34,14.96,61.79
1778001446,9.63,11.50,8.50,19.40,47.25,14.21,60.34,14.95,61.78
1778001447,9.63,11.50,8.25,19.37,47.24,14.23,60.35,14.89,61.76
1778001449,9.63,11.50,8.50,19.49,47.27,14.22,60.33,15.23,61.81
1778001450,9.63,11.75,8.75,19.34,47.23,14.15,60.30,15.13,61.74
1778001452,9.69,11.00,8.50,19.59,47.28,14.23,60.32,14.69,61.61
1778001454,9.63,11.50,8.50,19.34,47.22,14.19,60.31,15.06,61.70
1778001455,9.63,11.75,8.75,19.14,47.17,14.23,60.32,14.74,61.68
1778001457,9.63,12.00,8.50,19.42,47.21,14.19,60.33,15.44,61.86
1778001458,9.63,12.00,8.75,19.37,47.17,14.22,60.36,15.08,61.86
1778001460,9.63,11.50,8.75,19.34,47.19,14.25,60.39,15.13,61.91
1778001462,9.63,11.50,8.75,19.21,47.16,14.18,60.38,15.02,61.99
1778001463,9.63,12.00,8.75,19.44,47.21,14.23,60.39,15.26,62.06
1778001465,9.63,11.50,8.75,19.60,47.26,14.18,60.40,14.69,61.97
1778001466,9.63,11.75,8.75,19.31,47.23,14.14,60.39,15.19,62.10
1778001468,9.63,11.50,8.75,19.24,47.22,14.22,60.40,14.99,62.07
1778001470,9.63,11.75,8.25,19.37,47.24,14.29,60.43,14.63,61.99
1778001471,9.69,11.75,8.75,19.46,47.28,14.17,60.45,15.05,62.05
1778001473,9.69,11.50,8.50,19.30,47.26,14.13,60.48,15.28,62.08
1778001474,9.69,11.50,8.50,19.31,47.29,14.19,60.52,15.13,62.02
1778001476,9.69,11.75,8.75,19.45,47.32,14.20,60.54,15.16,61.96
1778001478,9.69,11.75,8.50,19.34,47.31,14.27,60.55,15.51,61.99
1778001479,9.63,12.00,8.50,19.21,47.27,14.24,60.55,15.08,61.90
1778001481,9.69,11.75,8.75,19.26,47.30,14.23,60.53,15.11,61.93
1778001482,9.63,11.50,8.25,19.58,47.34,14.24,60.52,14.78,61.92
1778001484,9.69,11.50,8.75,19.46,47.31,14.19,60.50,14.78,61.96
1778001486,9.63,11.75,8.75,19.35,47.31,14.19,60.48,14.83,61.98
1778001487,9.63,11.50,8.75,19.28,47.31,14.23,60.48,15.26,62.05
1778001489,9.69,11.25,9.00,19.25,47.31,14.23,60.48,15.01,62.01
1778001490,9.63,11.50,8.75,19.27,47.33,14.22,60.49,15.09,62.02
1778001492,9.63,11.25,8.75,19.46,47.37,14.21,60.52,15.27,62.06
1778001494,9.63,11.50,8.75,19.23,47.33,14.26,60.50,15.08,62.03
1778001495,9.69,12.00,8.75,19.26,47.33,14.38,60.50,15.33,62.12
